case_id,seed,task_id,lon,lat,x_m,y_m,region,data_mbit,output_ratio,deadline_s,weight,mu,sigma,mean_workload_gcy,workload_gcy
nominal,2026092058,2,113.545400000000,22.216200000000,-61.766866422413,689.408545196238,1,300.0,0.08,1441.0359624284672,1,6.0537668519290486,0.54529379943261791,493.95257758027799,189.18658038920489
nominal,2026092058,3,113.555800000000,22.212600000000,1008.858818222994,289.106809275574,2,300.0,0.08,1870.587729437979,15,6.0921815948044875,1.095,805.68600512973762,264.05993840205957
nominal,2026092058,4,113.559400000000,22.204000000000,1379.460016753083,-667.169559867378,3,300.0,0.08,1878.4111943434416,6,6.1374671219594106,0.79356460081246927,634.18423885862296,585.15498030379217
nominal,2026092058,5,113.535800000000,22.197800000000,-1050.036729172244,-1356.578105063615,0,300.0,0.08,1582.2911071544563,10,6.2764950243503188,0.87842136862161024,782.35380538139191,854.30343052571027
nominal,2026092058,6,113.548000000000,22.161600000000,205.889554738939,-5381.834449596741,1,300.0,0.08,1506.1018443264259,1,6.1280793449652897,0.45796908445223217,509.25414073641747,722.89080884428745
nominal,2026092058,7,113.557200000000,22.164100000000,1152.981506539519,-5103.847132985203,2,300.0,0.08,1811.954745365706,15,6.1472114031480984,0.97640094087479645,752.86866869028495,1184.5579969545256
nominal,2026092058,8,113.569100000000,22.158800000000,2378.024357240227,-5693.180244201571,3,300.0,0.08,1942.7726064080525,6,6.1948612006641222,0.73171216107366743,640.70077867566351,341.1282731983793
nominal,2026092058,9,113.547500000000,22.152500000000,154.417166053838,-6393.708282062238,0,300.0,0.08,1350.7313031511615,3,6.2607641302770389,0.5623724460370042,613.32533084094268,477.02343250713255
nominal,2026092058,10,113.553800000000,22.145400000000,802.969263482592,-7183.192261238740,1,300.0,0.08,1483.6757806670703,3,6.1339795097248704,0.64038868784981995,566.24584866128839,308.45628988027016
nominal,2026092058,11,113.564800000000,22.144200000000,1935.361814550412,-7316.626173211899,2,300.0,0.08,1717.883173106526,10,6.1096535924631228,0.91112153401581697,681.79213045958772,87.156579281317988
nominal,2026092058,12,113.575200000000,22.139600000000,3005.987499194356,-7828.122835776863,3,300.0,0.08,2081.964812594567,15,6.1167608766434522,1.0690773909830167,802.89513235991183,677.36369291348899
nominal,2026092058,13,113.553800000000,22.132200000000,802.969263482592,-8650.965292946654,0,300.0,0.08,1253.5794349512141,1,6.1948948797658758,0.29999999999999999,512.80460196959757,685.76273995635017
nominal,2026092058,14,113.568900000000,22.128800000000,2357.435401765602,-9029.028043538459,1,300.0,0.08,1546.185976857089,6,6.2000432246647099,0.72377079970722002,640.3182445803377,247.96128987019267
nominal,2026092058,15,113.580500000000,22.122200000000,3551.594819254371,-9762.914559392417,2,300.0,0.08,1815.0212446838834,15,6.1570300071466342,0.94821091391567647,739.94952601273224,76.897055498826575
nominal,2026092058,16,113.571200000000,22.109200000000,2594.208389716479,-11208.448605771471,3,300.0,0.08,1978.7420690009928,10,6.1675709770877196,0.84602256745619298,682.28541639518266,260.88415505330698
nominal,2026092058,17,113.556000000000,22.109000000000,1029.447773696156,-11230.687591100330,0,300.0,0.08,1294.8873107896432,3,6.2499229648383174,0.66339875075857624,645.46559951422216,263.36822719700075
nominal,2026092058,18,113.548800000000,22.116600000000,288.245376634514,-10385.606148602074,1,300.0,0.08,1362.615261109219,3,6.1340368658841253,0.67195318911586766,578.1292213679169,314.28629176335903
nominal,2026092058,19,113.591200000000,22.144800000000,4653.103937110253,-7249.909217225319,2,300.0,0.08,1718.4032202224175,10,6.1701037236104073,0.80048439083601886,658.84701054421953,2619.0008087401252
nominal,2026092058,20,113.594300000000,22.121200000000,4972.232746956705,-9874.109486036716,3,300.0,0.08,1949.0809805011274,6,6.1634492210321987,0.76551560779152295,636.80041989856818,311.92470969584713
nominal,2026092059,1,113.535500000000,22.210000000000,-1080.920162382719,0.000000000000,0,300.0,0.08,1336.2893659611996,1,6.1635859558664565,0.51376798176234439,542.1619325765032,672.0587675603922
nominal,2026092059,2,113.545400000000,22.216200000000,-61.766866422413,689.408545196238,1,300.0,0.08,1441.0359624284672,1,6.0537668519290486,0.54529379943261791,493.95257758027799,258.03009448871768
nominal,2026092059,3,113.555800000000,22.212600000000,1008.858818222994,289.106809275574,2,300.0,0.08,1870.587729437979,15,6.0921815948044875,1.095,805.68600512973762,3174.4245019773825
nominal,2026092059,4,113.559400000000,22.204000000000,1379.460016753083,-667.169559867378,3,300.0,0.08,1878.4111943434416,6,6.1374671219594106,0.79356460081246927,634.18423885862296,53.403461639149306
nominal,2026092059,5,113.535800000000,22.197800000000,-1050.036729172244,-1356.578105063615,0,300.0,0.08,1582.2911071544563,10,6.2764950243503188,0.87842136862161024,782.35380538139191,559.69051614420982
nominal,2026092059,6,113.548000000000,22.161600000000,205.889554738939,-5381.834449596741,1,300.0,0.08,1506.1018443264259,1,6.1280793449652897,0.45796908445223217,509.25414073641747,319.0452194426598
nominal,2026092059,7,113.557200000000,22.164100000000,1152.981506539519,-5103.847132985203,2,300.0,0.08,1811.954745365706,15,6.1472114031480984,0.97640094087479645,752.86866869028495,1016.1992174179489
nominal,2026092059,8,113.569100000000,22.158800000000,2378.024357240227,-5693.180244201571,3,300.0,0.08,1942.7726064080525,6,6.1948612006641222,0.73171216107366743,640.70077867566351,277.03483222205415
nominal,2026092059,9,113.547500000000,22.152500000000,154.417166053838,-6393.708282062238,0,300.0,0.08,1350.7313031511615,3,6.2607641302770389,0.5623724460370042,613.32533084094268,176.17128997165091
nominal,2026092059,10,113.553800000000,22.145400000000,802.969263482592,-7183.192261238740,1,300.0,0.08,1483.6757806670703,3,6.1339795097248704,0.64038868784981995,566.24584866128839,205.89340306470652
nominal,2026092059,11,113.564800000000,22.144200000000,1935.361814550412,-7316.626173211899,2,300.0,0.08,1717.883173106526,10,6.1096535924631228,0.91112153401581697,681.79213045958772,125.85638809935192
nominal,2026092059,12,113.575200000000,22.139600000000,3005.987499194356,-7828.122835776863,3,300.0,0.08,2081.964812594567,15,6.1167608766434522,1.0690773909830167,802.89513235991183,75.240107930591847
nominal,2026092059,13,113.553800000000,22.132200000000,802.969263482592,-8650.965292946654,0,300.0,0.08,1253.5794349512141,1,6.1948948797658758,0.29999999999999999,512.80460196959757,1536.5213486961043
nominal,2026092059,14,113.568900000000,22.128800000000,2357.435401765602,-9029.028043538459,1,300.0,0.08,1546.185976857089,6,6.2000432246647099,0.72377079970722002,640.3182445803377,192.86740052407598
nominal,2026092059,15,113.580500000000,22.122200000000,3551.594819254371,-9762.914559392417,2,300.0,0.08,1815.0212446838834,15,6.1570300071466342,0.94821091391567647,739.94952601273224,519.74862397590277
nominal,2026092059,16,113.571200000000,22.109200000000,2594.208389716479,-11208.448605771471,3,300.0,0.08,1978.7420690009928,10,6.1675709770877196,0.84602256745619298,682.28541639518266,1002.2330459694947
nominal,2026092059,17,113.556000000000,22.109000000000,1029.447773696156,-11230.687591100330,0,300.0,0.08,1294.8873107896432,3,6.2499229648383174,0.66339875075857624,645.46559951422216,837.91630204370881
nominal,2026092059,18,113.548800000000,22.116600000000,288.245376634514,-10385.606148602074,1,300.0,0.08,1362.615261109219,3,6.1340368658841253,0.67195318911586766,578.1292213679169,673.95791127251709
nominal,2026092059,19,113.591200000000,22.144800000000,4653.103937110253,-7249.909217225319,2,300.0,0.08,1718.4032202224175,10,6.1701037236104073,0.80048439083601886,658.84701054421953,658.33188974701864
nominal,2026092059,20,113.594300000000,22.121200000000,4972.232746956705,-9874.109486036716,3,300.0,0.08,1949.0809805011274,6,6.1634492210321987,0.76551560779152295,636.80041989856818,894.14643968467783
nominal,2026092060,1,113.535500000000,22.210000000000,-1080.920162382719,0.000000000000,0,300.0,0.08,1336.2893659611996,1,6.1635859558664565,0.51376798176234439,542.1619325765032,458.51446661482271
nominal,2026092060,2,113.545400000000,22.216200000000,-61.766866422413,689.408545196238,1,300.0,0.08,1441.0359624284672,1,6.0537668519290486,0.54529379943261791,493.95257758027799,703.64364292606297
nominal,2026092060,3,113.555800000000,22.212600000000,1008.858818222994,289.106809275574,2,300.0,0.08,1870.587729437979,15,6.0921815948044875,1.095,805.68600512973762,2346.8355129189003
nominal,2026092060,4,113.559400000000,22.204000000000,1379.460016753083,-667.169559867378,3,300.0,0.08,1878.4111943434416,6,6.1374671219594106,0.79356460081246927,634.18423885862296,618.31095515798631
nominal,2026092060,5,113.535800000000,22.197800000000,-1050.036729172244,-1356.578105063615,0,300.0,0.08,1582.2911071544563,10,6.2764950243503188,0.87842136862161024,782.35380538139191,250.6553619046739
nominal,2026092060,6,113.548000000000,22.161600000000,205.889554738939,-5381.834449596741,1,300.0,0.08,1506.1018443264259,1,6.1280793449652897,0.45796908445223217,509.25414073641747,523.5082462009658
nominal,2026092060,7,113.557200000000,22.164100000000,1152.981506539519,-5103.847132985203,2,300.0,0.08,1811.954745365706,15,6.1472114031480984,0.97640094087479645,752.86866869028495,787.53339359442134
nominal,2026092060,8,113.569100000000,22.158800000000,2378.024357240227,-5693.180244201571,3,300.0,0.08,1942.7726064080525,6,6.1948612006641222,0.73171216107366743,640.70077867566351,314.09172211330838
nominal,2026092060,9,113.547500000000,22.152500000000,154.417166053838,-6393.708282062238,0,300.0,0.08,1350.7313031511615,3,6.2607641302770389,0.5623724460370042,613.32533084094268,1459.3430070689092
nominal,2026092060,10,113.553800000000,22.145400000000,802.969263482592,-7183.192261238740,1,300.0,0.08,1483.6757806670703,3,6.1339795097248704,0.64038868784981995,566.24584866128839,556.06085416595863
nominal,2026092060,11,113.564800000000,22.144200000000,1935.361814550412,-7316.626173211899,2,300.0,0.08,1717.883173106526,10,6.1096535924631228,0.91112153401581697,681.79213045958772,473.80061722887388
nominal,2026092060,12,113.575200000000,22.139600000000,3005.987499194356,-7828.122835776863,3,300.0,0.08,2081.964812594567,15,6.1167608766434522,1.0690773909830167,802.89513235991183,850.37926215657126
nominal,2026092060,13,113.553800000000,22.132200000000,802.969263482592,-8650.965292946654,0,300.0,0.08,1253.5794349512141,1,6.1948948797658758,0.29999999999999999,512.80460196959757,791.86349603499275
nominal,2026092060,14,113.568900000000,22.128800000000,2357.435401765602,-9029.028043538459,1,300.0,0.08,1546.185976857089,6,6.2000432246647099,0.72377079970722002,640.3182445803377,365.89602427879367
nominal,2026092060,15,113.580500000000,22.122200000000,3551.594819254371,-9762.914559392417,2,300.0,0.08,1815.0212446838834,15,6.1570300071466342,0.94821091391567647,739.94952601273224,820.45706216756946
nominal,2026092060,16,113.571200000000,22.109200000000,2594.208389716479,-11208.448605771471,3,300.0,0.08,1978.7420690009928,10,6.1675709770877196,0.84602256745619298,682.28541639518266,672.00155783328057
nominal,2026092060,17,113.556000000000,22.109000000000,1029.447773696156,-11230.687591100330,0,300.0,0.08,1294.8873107896432,3,6.2499229648383174,0.66339875075857624,645.46559951422216,499.74770824523017
nominal,2026092060,18,113.548800000000,22.116600000000,288.245376634514,-10385.606148602074,1,300.0,0.08,1362.615261109219,3,6.1340368658841253,0.67195318911586766,578.1292213679169,399.036300777892
nominal,2026092060,19,113.591200000000,22.144800000000,4653.103937110253,-7249.909217225319,2,300.0,0.08,1718.4032202224175,10,6.1701037236104073,0.80048439083601886,658.84701054421953,285.78725201789462
nominal,2026092060,20,113.594300000000,22.121200000000,4972.232746956705,-9874.109486036716,3,300.0,0.08,1949.0809805011274,6,6.1634492210321987,0.76551560779152295,636.80041989856818,328.99766567927776
nominal,2026092061,1,113.535500000000,22.210000000000,-1080.920162382719,0.000000000000,0,300.0,0.08,1336.2893659611996,1,6.1635859558664565,0.51376798176234439,542.1619325765032,833.70123438461007
nominal,2026092061,2,113.545400000000,22.216200000000,-61.766866422413,689.408545196238,1,300.0,0.08,1441.0359624284672,1,6.0537668519290486,0.54529379943261791,493.95257758027799,534.46449975954931
nominal,2026092061,3,113.555800000000,22.212600000000,1008.858818222994,289.106809275574,2,300.0,0.08,1870.587729437979,15,6.0921815948044875,1.095,805.68600512973762,1300.9526367672929
nominal,2026092061,4,113.559400000000,22.204000000000,1379.460016753083,-667.169559867378,3,300.0,0.08,1878.4111943434416,6,6.1374671219594106,0.79356460081246927,634.18423885862296,409.85007518214309
nominal,2026092061,5,113.535800000000,22.197800000000,-1050.036729172244,-1356.578105063615,0,300.0,0.08,1582.2911071544563,10,6.2764950243503188,0.87842136862161024,782.35380538139191,1236.5026199162726
nominal,2026092061,6,113.548000000000,22.161600000000,205.889554738939,-5381.834449596741,1,300.0,0.08,1506.1018443264259,1,6.1280793449652897,0.45796908445223217,509.25414073641747,343.27653344195897
nominal,2026092061,7,113.557200000000,22.164100000000,1152.981506539519,-5103.847132985203,2,300.0,0.08,1811.954745365706,15,6.1472114031480984,0.97640094087479645,752.86866869028495,667.71202003538792
nominal,2026092061,8,113.569100000000,22.158800000000,2378.024357240227,-5693.180244201571,3,300.0,0.08,1942.7726064080525,6,6.1948612006641222,0.73171216107366743,640.70077867566351,933.47703109635563
nominal,2026092061,9,113.547500000000,22.152500000000,154.417166053838,-6393.708282062238,0,300.0,0.08,1350.7313031511615,3,6.2607641302770389,0.5623724460370042,613.32533084094268,434.52678673874158
nominal,2026092061,10,113.553800000000,22.145400000000,802.969263482592,-7183.192261238740,1,300.0,0.08,1483.6757806670703,3,6.1339795097248704,0.64038868784981995,566.24584866128839,572.0405370681558
nominal,2026092061,11,113.564800000000,22.144200000000,1935.361814550412,-7316.626173211899,2,300.0,0.08,1717.883173106526,10,6.1096535924631228,0.91112153401581697,681.79213045958772,415.59382839424825
nominal,2026092061,12,113.575200000000,22.139600000000,3005.987499194356,-7828.122835776863,3,300.0,0.08,2081.964812594567,15,6.1167608766434522,1.0690773909830167,802.89513235991183,1702.0583246199242
nominal,2026092061,13,113.553800000000,22.132200000000,802.969263482592,-8650.965292946654,0,300.0,0.08,1253.5794349512141,1,6.1948948797658758,0.29999999999999999,512.80460196959757,308.95010519439796
nominal,2026092061,14,113.568900000000,22.128800000000,2357.435401765602,-9029.028043538459,1,300.0,0.08,1546.185976857089,6,6.2000432246647099,0.72377079970722002,640.3182445803377,193.66954546513813
nominal,2026092061,15,113.580500000000,22.122200000000,3551.594819254371,-9762.914559392417,2,300.0,0.08,1815.0212446838834,15,6.1570300071466342,0.94821091391567647,739.94952601273224,449.67750788114313
nominal,2026092061,16,113.571200000000,22.109200000000,2594.208389716479,-11208.448605771471,3,300.0,0.08,1978.7420690009928,10,6.1675709770877196,0.84602256745619298,682.28541639518266,207.40260140613734
nominal,2026092061,17,113.556000000000,22.109000000000,1029.447773696156,-11230.687591100330,0,300.0,0.08,1294.8873107896432,3,6.2499229648383174,0.66339875075857624,645.46559951422216,842.07093537484548
nominal,2026092061,18,113.548800000000,22.116600000000,288.245376634514,-10385.606148602074,1,300.0,0.08,1362.615261109219,3,6.1340368658841253,0.67195318911586766,578.1292213679169,142.15583494853971
nominal,2026092061,19,113.591200000000,22.144800000000,4653.103937110253,-7249.909217225319,2,300.0,0.08,1718.4032202224175,10,6.1701037236104073,0.80048439083601886,658.84701054421953,296.83896354467294
nominal,2026092061,20,113.594300000000,22.121200000000,4972.232746956705,-9874.109486036716,3,300.0,0.08,1949.0809805011274,6,6.1634492210321987,0.76551560779152295,636.80041989856818,787.18692690585306
nominal,2026092062,1,113.535500000000,22.210000000000,-1080.920162382719,0.000000000000,0,300.0,0.08,1336.2893659611996,1,6.1635859558664565,0.51376798176234439,542.1619325765032,479.35136030443988
nominal,2026092062,2,113.545400000000,22.216200000000,-61.766866422413,689.408545196238,1,300.0,0.08,1441.0359624284672,1,6.0537668519290486,0.54529379943261791,493.95257758027799,463.47184525446636
nominal,2026092062,3,113.555800000000,22.212600000000,1008.858818222994,289.106809275574,2,300.0,0.08,1870.587729437979,15,6.0921815948044875,1.095,805.68600512973762,744.94689869191291
nominal,2026092062,4,113.559400000000,22.204000000000,1379.460016753083,-667.169559867378,3,300.0,0.08,1878.4111943434416,6,6.1374671219594106,0.79356460081246927,634.18423885862296,472.05991212363926
nominal,2026092062,5,113.535800000000,22.197800000000,-1050.036729172244,-1356.578105063615,0,300.0,0.08,1582.2911071544563,10,6.2764950243503188,0.87842136862161024,782.35380538139191,223.57669693286047
nominal,2026092062,6,113.548000000000,22.161600000000,205.889554738939,-5381.834449596741,1,300.0,0.08,1506.1018443264259,1,6.1280793449652897,0.45796908445223217,509.25414073641747,339.16201037305387
nominal,2026092062,7,113.557200000000,22.164100000000,1152.981506539519,-5103.847132985203,2,300.0,0.08,1811.954745365706,15,6.1472114031480984,0.97640094087479645,752.86866869028495,184.42880191562884
nominal,2026092062,8,113.569100000000,22.158800000000,2378.024357240227,-5693.180244201571,3,300.0,0.08,1942.7726064080525,6,6.1948612006641222,0.73171216107366743,640.70077867566351,280.74517238622974
nominal,2026092062,9,113.547500000000,22.152500000000,154.417166053838,-6393.708282062238,0,300.0,0.08,1350.7313031511615,3,6.2607641302770389,0.5623724460370042,613.32533084094268,1845.2790668628622
nominal,2026092062,10,113.553800000000,22.145400000000,802.969263482592,-7183.192261238740,1,300.0,0.08,1483.6757806670703,3,6.1339795097248704,0.64038868784981995,566.24584866128839,144.60304212606368
nominal,2026092062,11,113.564800000000,22.144200000000,1935.361814550412,-7316.626173211899,2,300.0,0.08,1717.883173106526,10,6.1096535924631228,0.91112153401581697,681.79213045958772,251.09755438827892
nominal,2026092062,12,113.575200000000,22.139600000000,3005.987499194356,-7828.122835776863,3,300.0,0.08,2081.964812594567,15,6.1167608766434522,1.0690773909830167,802.89513235991183,295.96487110665987
nominal,2026092062,13,113.553800000000,22.132200000000,802.969263482592,-8650.965292946654,0,300.0,0.08,1253.5794349512141,1,6.1948948797658758,0.29999999999999999,512.80460196959757,592.66499473273427
nominal,2026092062,14,113.568900000000,22.128800000000,2357.435401765602,-9029.028043538459,1,300.0,0.08,1546.185976857089,6,6.2000432246647099,0.72377079970722002,640.3182445803377,403.67686140103177
nominal,2026092062,15,113.580500000000,22.122200000000,3551.594819254371,-9762.914559392417,2,300.0,0.08,1815.0212446838834,15,6.1570300071466342,0.94821091391567647,739.94952601273224,320.37656711484448
nominal,2026092062,16,113.571200000000,22.109200000000,2594.208389716479,-11208.448605771471,3,300.0,0.08,1978.7420690009928,10,6.1675709770877196,0.84602256745619298,682.28541639518266,1551.0105782015696
nominal,2026092062,17,113.556000000000,22.109000000000,1029.447773696156,-11230.687591100330,0,300.0,0.08,1294.8873107896432,3,6.2499229648383174,0.66339875075857624,645.46559951422216,531.37024436873662
nominal,2026092062,18,113.548800000000,22.116600000000,288.245376634514,-10385.606148602074,1,300.0,0.08,1362.615261109219,3,6.1340368658841253,0.67195318911586766,578.1292213679169,3484.2659457588561
nominal,2026092062,19,113.591200000000,22.144800000000,4653.103937110253,-7249.909217225319,2,300.0,0.08,1718.4032202224175,10,6.1701037236104073,0.80048439083601886,658.84701054421953,572.17078504469373
nominal,2026092062,20,113.594300000000,22.121200000000,4972.232746956705,-9874.109486036716,3,300.0,0.08,1949.0809805011274,6,6.1634492210321987,0.76551560779152295,636.80041989856818,847.39879428722634
nominal,2026092063,1,113.535500000000,22.210000000000,-1080.920162382719,0.000000000000,0,300.0,0.08,1336.2893659611996,1,6.1635859558664565,0.51376798176234439,542.1619325765032,501.61053077827904
nominal,2026092063,2,113.545400000000,22.216200000000,-61.766866422413,689.408545196238,1,300.0,0.08,1441.0359624284672,1,6.0537668519290486,0.54529379943261791,493.95257758027799,271.95289988560393
nominal,2026092063,3,113.555800000000,22.212600000000,1008.858818222994,289.106809275574,2,300.0,0.08,1870.587729437979,15,6.0921815948044875,1.095,805.68600512973762,87.184402714221235
nominal,2026092063,4,113.559400000000,22.204000000000,1379.460016753083,-667.169559867378,3,300.0,0.08,1878.4111943434416,6,6.1374671219594106,0.79356460081246927,634.18423885862296,222.13462457896622
nominal,2026092063,5,113.535800000000,22.197800000000,-1050.036729172244,-1356.578105063615,0,300.0,0.08,1582.2911071544563,10,6.2764950243503188,0.87842136862161024,782.35380538139191,370.00095465258335
nominal,2026092063,6,113.548000000000,22.161600000000,205.889554738939,-5381.834449596741,1,300.0,0.08,1506.1018443264259,1,6.1280793449652897,0.45796908445223217,509.25414073641747,434.3246583912134
nominal,2026092063,7,113.557200000000,22.164100000000,1152.981506539519,-5103.847132985203,2,300.0,0.08,1811.954745365706,15,6.1472114031480984,0.97640094087479645,752.86866869028495,609.03464338961112
nominal,2026092063,8,113.569100000000,22.158800000000,2378.024357240227,-5693.180244201571,3,300.0,0.08,1942.7726064080525,6,6.1948612006641222,0.73171216107366743,640.70077867566351,261.45767976948491
nominal,2026092063,9,113.547500000000,22.152500000000,154.417166053838,-6393.708282062238,0,300.0,0.08,1350.7313031511615,3,6.2607641302770389,0.5623724460370042,613.32533084094268,547.21678896308549
nominal,2026092063,10,113.553800000000,22.145400000000,802.969263482592,-7183.192261238740,1,300.0,0.08,1483.6757806670703,3,6.1339795097248704,0.64038868784981995,566.24584866128839,802.14633568748923
nominal,2026092063,11,113.564800000000,22.144200000000,1935.361814550412,-7316.626173211899,2,300.0,0.08,1717.883173106526,10,6.1096535924631228,0.91112153401581697,681.79213045958772,935.58594674390076
nominal,2026092063,12,113.575200000000,22.139600000000,3005.987499194356,-7828.122835776863,3,300.0,0.08,2081.964812594567,15,6.1167608766434522,1.0690773909830167,802.89513235991183,272.25341162046709
nominal,2026092063,13,113.553800000000,22.132200000000,802.969263482592,-8650.965292946654,0,300.0,0.08,1253.5794349512141,1,6.1948948797658758,0.29999999999999999,512.80460196959757,558.21078719408627
nominal,2026092063,14,113.568900000000,22.128800000000,2357.435401765602,-9029.028043538459,1,300.0,0.08,1546.185976857089,6,6.2000432246647099,0.72377079970722002,640.3182445803377,159.6839286280439
nominal,2026092063,15,113.580500000000,22.122200000000,3551.594819254371,-9762.914559392417,2,300.0,0.08,1815.0212446838834,15,6.1570300071466342,0.94821091391567647,739.94952601273224,151.17436612734383
nominal,2026092063,16,113.571200000000,22.109200000000,2594.208389716479,-11208.448605771471,3,300.0,0.08,1978.7420690009928,10,6.1675709770877196,0.84602256745619298,682.28541639518266,392.16755620840684
nominal,2026092063,17,113.556000000000,22.109000000000,1029.447773696156,-11230.687591100330,0,300.0,0.08,1294.8873107896432,3,6.2499229648383174,0.66339875075857624,645.46559951422216,488.36142514723309
nominal,2026092063,18,113.548800000000,22.116600000000,288.245376634514,-10385.606148602074,1,300.0,0.08,1362.615261109219,3,6.1340368658841253,0.67195318911586766,578.1292213679169,245.98704876838451
nominal,2026092063,19,113.591200000000,22.144800000000,4653.103937110253,-7249.909217225319,2,300.0,0.08,1718.4032202224175,10,6.1701037236104073,0.80048439083601886,658.84701054421953,289.46701167516824
nominal,2026092063,20,113.594300000000,22.121200000000,4972.232746956705,-9874.109486036716,3,300.0,0.08,1949.0809805011274,6,6.1634492210321987,0.76551560779152295,636.80041989856818,183.14606975525973
nominal,2026092064,1,113.535500000000,22.210000000000,-1080.920162382719,0.000000000000,0,300.0,0.08,1336.2893659611996,1,6.1635859558664565,0.51376798176234439,542.1619325765032,490.48064910193875
nominal,2026092064,2,113.545400000000,22.216200000000,-61.766866422413,689.408545196238,1,300.0,0.08,1441.0359624284672,1,6.0537668519290486,0.54529379943261791,493.95257758027799,943.91812864708618
nominal,2026092064,3,113.555800000000,22.212600000000,1008.858818222994,289.106809275574,2,300.0,0.08,1870.587729437979,15,6.0921815948044875,1.095,805.68600512973762,1447.2585997065892
nominal,2026092064,4,113.559400000000,22.204000000000,1379.460016753083,-667.169559867378,3,300.0,0.08,1878.4111943434416,6,6.1374671219594106,0.79356460081246927,634.18423885862296,345.7577861517737
nominal,2026092064,5,113.535800000000,22.197800000000,-1050.036729172244,-1356.578105063615,0,300.0,0.08,1582.2911071544563,10,6.2764950243503188,0.87842136862161024,782.35380538139191,1055.4429530388809
nominal,2026092064,6,113.548000000000,22.161600000000,205.889554738939,-5381.834449596741,1,300.0,0.08,1506.1018443264259,1,6.1280793449652897,0.45796908445223217,509.25414073641747,594.07967937974558
nominal,2026092064,7,113.557200000000,22.164100000000,1152.981506539519,-5103.847132985203,2,300.0,0.08,1811.954745365706,15,6.1472114031480984,0.97640094087479645,752.86866869028495,792.15345947734511
nominal,2026092064,8,113.569100000000,22.158800000000,2378.024357240227,-5693.180244201571,3,300.0,0.08,1942.7726064080525,6,6.1948612006641222,0.73171216107366743,640.70077867566351,550.79868938944651
nominal,2026092064,9,113.547500000000,22.152500000000,154.417166053838,-6393.708282062238,0,300.0,0.08,1350.7313031511615,3,6.2607641302770389,0.5623724460370042,613.32533084094268,699.29585062078979
nominal,2026092064,10,113.553800000000,22.145400000000,802.969263482592,-7183.192261238740,1,300.0,0.08,1483.6757806670703,3,6.1339795097248704,0.64038868784981995,566.24584866128839,557.70146789019077
nominal,2026092064,11,113.564800000000,22.144200000000,1935.361814550412,-7316.626173211899,2,300.0,0.08,1717.883173106526,10,6.1096535924631228,0.91112153401581697,681.79213045958772,735.2794809364417
nominal,2026092064,12,113.575200000000,22.139600000000,3005.987499194356,-7828.122835776863,3,300.0,0.08,2081.964812594567,15,6.1167608766434522,1.0690773909830167,802.89513235991183,1251.1517022197518
nominal,2026092064,13,113.553800000000,22.132200000000,802.969263482592,-8650.965292946654,0,300.0,0.08,1253.5794349512141,1,6.1948948797658758,0.29999999999999999,512.80460196959757,786.28472628844293
nominal,2026092064,14,113.568900000000,22.128800000000,2357.435401765602,-9029.028043538459,1,300.0,0.08,1546.185976857089,6,6.2000432246647099,0.72377079970722002,640.3182445803377,321.46460510325829
nominal,2026092064,15,113.580500000000,22.122200000000,3551.594819254371,-9762.914559392417,2,300.0,0.08,1815.0212446838834,15,6.1570300071466342,0.94821091391567647,739.94952601273224,714.65032410186916
nominal,2026092064,16,113.571200000000,22.109200000000,2594.208389716479,-11208.448605771471,3,300.0,0.08,1978.7420690009928,10,6.1675709770877196,0.84602256745619298,682.28541639518266,219.98028591684255
nominal,2026092064,17,113.556000000000,22.109000000000,1029.447773696156,-11230.687591100330,0,300.0,0.08,1294.8873107896432,3,6.2499229648383174,0.66339875075857624,645.46559951422216,433.55032699691873
nominal,2026092064,18,113.548800000000,22.116600000000,288.245376634514,-10385.606148602074,1,300.0,0.08,1362.615261109219,3,6.1340368658841253,0.67195318911586766,578.1292213679169,571.16531028130021
nominal,2026092064,19,113.591200000000,22.144800000000,4653.103937110253,-7249.909217225319,2,300.0,0.08,1718.4032202224175,10,6.1701037236104073,0.80048439083601886,658.84701054421953,218.15299119175521
nominal,2026092064,20,113.594300000000,22.121200000000,4972.232746956705,-9874.109486036716,3,300.0,0.08,1949.0809805011274,6,6.1634492210321987,0.76551560779152295,636.80041989856818,779.78198057172654
nominal,2026092065,1,113.535500000000,22.210000000000,-1080.920162382719,0.000000000000,0,300.0,0.08,1336.2893659611996,1,6.1635859558664565,0.51376798176234439,542.1619325765032,207.38308980346255
nominal,2026092065,2,113.545400000000,22.216200000000,-61.766866422413,689.408545196238,1,300.0,0.08,1441.0359624284672,1,6.0537668519290486,0.54529379943261791,493.95257758027799,210.0724016017983
nominal,2026092065,3,113.555800000000,22.212600000000,1008.858818222994,289.106809275574,2,300.0,0.08,1870.587729437979,15,6.0921815948044875,1.095,805.68600512973762,1772.5433033650017
nominal,2026092065,4,113.559400000000,22.204000000000,1379.460016753083,-667.169559867378,3,300.0,0.08,1878.4111943434416,6,6.1374671219594106,0.79356460081246927,634.18423885862296,714.08483104121524
nominal,2026092065,5,113.535800000000,22.197800000000,-1050.036729172244,-1356.578105063615,0,300.0,0.08,1582.2911071544563,10,6.2764950243503188,0.87842136862161024,782.35380538139191,353.01154053253532
nominal,2026092065,6,113.548000000000,22.161600000000,205.889554738939,-5381.834449596741,1,300.0,0.08,1506.1018443264259,1,6.1280793449652897,0.45796908445223217,509.25414073641747,387.46495440782536
